id,Time,LOAD,ELONGATION,TIME,EXTENSION,,,Strain,Stess(N/m2),,,
1, 2025-09-04 13:12:12,0.01,0,141.9,0,,,0,5109.375,,Max Stress,108622246.9
2, 2025-09-04 13:12:12,0.01,0,0.1,0,,,0,5109.375,,,
3, 2025-09-04 13:12:12,0.16,0,0.2,0,,,0,81750,,,
4, 2025-09-04 13:12:12,2.952,0,0.4,0,,,0,1508287.5,,,
5, 2025-09-04 13:12:12,11.139,0,0.6,0,,,0,5691332.813,,,
6, 2025-09-04 13:12:13,21.708,0,0.9,0,,,0,11091431.25,,,
7, 2025-09-04 13:12:13,21.708,0,1,0,,,0,11091431.25,,,
8, 2025-09-04 13:12:13,28.113,0,1.1,0,,,0,14363985.94,,,
9, 2025-09-04 13:12:13,27.162,0,1.3,0,,,0,13878084.38,,,
10, 2025-09-04 13:12:13,26.562,0,1.6,0,,,0,13571521.88,,,
11, 2025-09-04 13:12:13,26.572,0,1.7,0,,,0,13576631.25,,,
12, 2025-09-04 13:12:14,26.912,0,1.8,0,,,0,13750350,,,
13, 2025-09-04 13:12:14,26.912,0,1.8,0,,,0,13750350,,,
14, 2025-09-04 13:12:14,27.543,0,2.1,0,,,0,14072751.56,,,
15, 2025-09-04 13:12:14,27.923,0,2.2,0,,,0,14266907.82,,,
16, 2025-09-04 13:12:14,28.794,0,2.3,0,,,0,14711934.38,,,
17, 2025-09-04 13:12:14,28.794,0,2.3,0,,,0,14711934.38,,,
18, 2025-09-04 13:12:14,29.864,0,2.6,0,,,0,15258637.5,,,
19, 2025-09-04 13:12:14,30.495,0,2.7,0,,,0,15581039.06,,,
20, 2025-09-04 13:12:15,32.016,0,2.8,0,,,0,16358175,,,
21, 2025-09-04 13:12:15,32.907,0,2.9,0,,,0,16813420.31,,,
22, 2025-09-04 13:12:15,33.878,0,3,0,,,0,17309540.63,,,
23, 2025-09-04 13:12:15,33.878,0,3.1,0,,,0,17309540.63,,,
24, 2025-09-04 13:12:15,34.909,0,3.1,0,,,0,17836317.18,,,
25, 2025-09-04 13:12:15,35.979,0,3.3,0,,,0,18383020.31,,,
26, 2025-09-04 13:12:15,38.271,0,3.5,0,,,0,19554089.06,,,
27, 2025-09-04 13:12:15,41.944,0,3.7,0,,,0,21430762.5,,,
28, 2025-09-04 13:12:16,52.863,0,3.9,0,,,0,27009689.06,,,
29, 2025-09-04 13:12:16,62.071,0,4.1,0,,,0,31714401.56,,,
30, 2025-09-04 13:12:16,70.378,0,4.3,0,,,0,35958759.37,,,
31, 2025-09-04 13:12:16,77.393,0,4.5,0,,,0,39542985.94,,,
32, 2025-09-04 13:12:17,83.158,0,4.8,0,,,0,42488540.62,,,
33, 2025-09-04 13:12:17,85.62,0,5,0,,,0,43746468.75,,,
34, 2025-09-04 13:12:17,87.872,0,5,0,,,0,44897100,,,
35, 2025-09-04 13:12:17,91.885,0,5.1,0,,,0,46947492.18,,,
36, 2025-09-04 13:12:17,95.468,0,5.3,0,,,0,48778181.25,,,
37, 2025-09-04 13:12:17,98.681,0,5.6,0,,,0,50419823.44,,,
38, 2025-09-04 13:12:18,101.583,0,5.8,0,,,0,51902564.06,,,
39, 2025-09-04 13:12:18,104.265,0,6,0,,,0,53272898.44,,,
40, 2025-09-04 13:12:18,104.265,0,6.1,0,,,0,53272898.44,,,
41, 2025-09-04 13:12:18,105.526,0,6.1,0,,,0,53917190.62,,,
42, 2025-09-04 13:12:18,107.928,0,6.2,0,,,0,55144462.5,,,
43, 2025-09-04 13:12:18,109.069,0,6.3,0,,,0,55727442.18,,,
44, 2025-09-04 13:12:18,111.261,0,6.5,0,,,0,56847417.19,,,
45, 2025-09-04 13:12:19,113.353,0,6.8,0,,,0,57916298.43,,,
46, 2025-09-04 13:12:19,115.354,0,7,0,,,0,58938684.37,,,
47, 2025-09-04 13:12:19,116.325,0,7.1,0,,,0,59434804.69,,,
48, 2025-09-04 13:12:19,116.325,0,7.2,0,,,0,59434804.69,,,
49, 2025-09-04 13:12:19,118.227,0,7.2,0,,,0,60406607.81,,,
50, 2025-09-04 13:12:19,120.078,0,7.4,0,,,0,61352353.13,,,
51, 2025-09-04 13:12:19,120.989,0,7.6,0,,,0,61817817.19,,,
52, 2025-09-04 13:12:19,120.989,0,7.7,0,,,0,61817817.19,,,
53, 2025-09-04 13:12:20,122.75,0,7.7,0,,,0,62717578.13,,,
54, 2025-09-04 13:12:20,124.452,0,8,0,,,0,63587193.75,,,
55, 2025-09-04 13:12:20,125.282,0,8.1,0,,,0,64011271.88,,,
56, 2025-09-04 13:12:20,126.924,0,8.2,0,,,0,64850231.25,,,
57, 2025-09-04 13:12:20,126.924,0,8.3,0,,,0,64850231.25,,,
58, 2025-09-04 13:12:20,127.724,0,8.3,0,,,0,65258981.25,,,
59, 2025-09-04 13:12:20,128.515,0,8.5,0,,,0,65663132.81,,,
60, 2025-09-04 13:12:20,130.066,0,8.7,0,,,0,66455596.87,,,
61, 2025-09-04 13:12:21,130.817,0,8.8,0,,,0,66839310.94,,,
62, 2025-09-04 13:12:21,133.039,0,9,0,,,0,67974614.06,,,
63, 2025-09-04 13:12:21,134.47,0,9.2,0,,,0,68705765.62,,,
64, 2025-09-04 13:12:21,135.17,0,9.4,0,,,0,69063421.88,,,
65, 2025-09-04 13:12:21,136.552,0,9.6,0,,,0,69769537.5,,,
66, 2025-09-04 13:12:22,138.573,0,9.9,0,,,0,70802142.19,,,
67, 2025-09-04 13:12:22,139.234,0,10,0,,,0,71139871.87,,,
68, 2025-09-04 13:12:22,141.145,0,10.2,0,,,0,72116273.43,,,
69, 2025-09-04 13:12:22,142.396,0,10.4,0,,,0,72755456.25,,,
70, 2025-09-04 13:12:22,143.617,0,10.7,0,,,0,73379310.93,,,
71, 2025-09-04 13:12:23,144.218,0,10.9,0.0062,,,0.000172222,73686384.38,,,
72, 2025-09-04 13:12:23,145.989,0,11,0.0062,,,0.000172222,74591254.69,,,
73, 2025-09-04 13:12:23,147.14,0,11.3,0.0062,,,0.000172222,75179343.75,,,
74, 2025-09-04 13:12:23,147.14,0,11.3,0.0452,,,0.001255556,75179343.75,,,
75, 2025-09-04 13:12:23,148.822,0,11.5,0.0452,,,0.001255556,76038740.62,,,
76, 2025-09-04 13:12:24,149.912,0,11.8,0.0592,,,0.001644444,76595662.5,,,
77, 2025-09-04 13:12:24,150.443,0,11.9,0.0592,,,0.001644444,76866970.32,,,
78, 2025-09-04 13:12:24,150.443,0,12,0.0592,,,0.001644444,76866970.32,,,
79, 2025-09-04 13:12:24,151.484,0,12,0.0592,,,0.001644444,77398856.25,,,
80, 2025-09-04 13:12:24,151.994,0,12.1,0.0592,,,0.001644444,77659434.38,,,
81, 2025-09-04 13:12:24,153.005,0,12.3,0.0592,,,0.001644444,78175992.19,,,
82, 2025-09-04 13:12:24,154.016,0,12.6,0.0592,,,0.001644444,78692550,,,
83, 2025-09-04 13:12:24,154.506,0,12.7,0.0717,,,0.001991667,78942909.38,,,
84, 2025-09-04 13:12:25,155.467,0,12.8,0.0717,,,0.001991667,79433920.31,,,
85, 2025-09-04 13:12:25,155.467,0,12.8,0.1138,,,0.003161111,79433920.31,,,
86, 2025-09-04 13:12:25,156.428,0,13.1,0.1138,,,0.003161111,79924931.25,,,
87, 2025-09-04 13:12:25,156.898,0,13.2,0.1138,,,0.003161111,80165071.87,,,
88, 2025-09-04 13:12:25,157.839,0,13.3,0.1293,,,0.003591667,80645864.06,,,
89, 2025-09-04 13:12:25,157.839,0,13.3,0.1293,,,0.003591667,80645864.06,,,
90, 2025-09-04 13:12:25,158.76,0,13.6,0.1293,,,0.003591667,81116437.5,,,
91, 2025-09-04 13:12:26,160.061,0,13.8,0.1293,,,0.003591667,81781167.19,,,
92, 2025-09-04 13:12:26,160.491,0,13.9,0.1293,,,0.003591667,82000870.31,,,
93, 2025-09-04 13:12:26,160.491,0,14,0.1293,,,0.003591667,82000870.31,,,
94, 2025-09-04 13:12:26,161.352,0,14.2,0.1418,,,0.003938889,82440787.5,,,
95, 2025-09-04 13:12:26,162.623,0,14.4,0.1418,,,0.003938889,83090189.07,,,
96, 2025-09-04 13:12:26,163.033,0,14.6,0.1839,,,0.005108333,83299673.43,,,
97, 2025-09-04 13:12:27,163.844,0,14.8,0.1948,,,0.005411111,83714043.75,,,
98, 2025-09-04 13:12:27,164.234,0,14.9,0.1948,,,0.005411111,83913309.38,,,
99, 2025-09-04 13:12:27,165.025,0,15.1,0.1948,,,0.005411111,84317460.93,,,
100, 2025-09-04 13:12:27,166.186,0,15.3,0.1948,,,0.005411111,84910659.37,,,
101, 2025-09-04 13:12:27,166.946,0,15.5,0.1948,,,0.005411111,85298971.88,,,
102, 2025-09-04 13:12:28,167.687,0,15.7,0.2119,,,0.005886111,85677576.57,,,
103, 2025-09-04 13:12:28,168.398,0,15.9,0.2119,,,0.005886111,86040853.13,,,
104, 2025-09-04 13:12:28,169.098,0,16.1,0.2509,,,0.006969444,86398509.38,,,
105, 2025-09-04 13:12:28,169.809,0,16.4,0.2649,,,0.007358333,86761785.94,,,
106, 2025-09-04 13:12:28,170.169,0,16.6,0.2649,,,0.007358333,86945723.44,,,
107, 2025-09-04 13:12:28,170.509,0,16.7,0.2649,,,0.007358333,87119442.18,,,
108, 2025-09-04 13:12:29,170.86,0,16.7,0.2649,,,0.007358333,87298781.25,,,
109, 2025-09-04 13:12:29,171.52,0,16.8,0.2649,,,0.007358333,87636000,,,
110, 2025-09-04 13:12:29,171.84,0,16.9,0.2649,,,0.007358333,87799500,,,
111, 2025-09-04 13:12:29,172.491,0,17.1,0.2649,,,0.007358333,88132120.31,,,
112, 2025-09-04 13:12:29,173.121,0,17.4,0.2649,,,0.007358333,88454010.94,,,
113, 2025-09-04 13:12:29,173.442,0,17.5,0.2649,,,0.007358333,88618021.88,,,
114, 2025-09-04 13:12:29,173.752,0,17.6,0.2821,,,0.007836111,88776412.5,,,
115, 2025-09-04 13:12:29,173.752,0,17.7,0.2821,,,0.007836111,88776412.5,,,
116, 2025-09-04 13:12:30,174.382,0,17.7,0.3195,,,0.008875,89098303.12,,,
117, 2025-09-04 13:12:30,175.013,0,17.9,0.3195,,,0.008875,89420704.69,,,
118, 2025-09-04 13:12:30,175.613,0,18.1,0.335,,,0.009305556,89727267.19,,,
119, 2025-09-04 13:12:30,176.194,0,18.4,0.335,,,0.009305556,90024121.87,,,
120, 2025-09-04 13:12:30,176.764,0,18.6,0.335,,,0.009305556,90315356.25,,,
121, 2025-09-04 13:12:30,177.045,0,18.7,0.335,,,0.009305556,90458929.69,,,
122, 2025-09-04 13:12:31,177.325,0,18.8,0.335,,,0.009305556,90601992.18,,,
123, 2025-09-04 13:12:31,177.605,0,18.9,0.335,,,0.009305556,90745054.69,,,
124, 2025-09-04 13:12:31,178.166,0,19,0.3522,,,0.009783333,91031690.63,,,
125, 2025-09-04 13:12:31,178.166,0,19.1,0.3522,,,0.009783333,91031690.63,,,
126, 2025-09-04 13:12:31,178.446,0,19.2,0.3522,,,0.009783333,91174753.13,,,
127, 2025-09-04 13:12:31,178.716,0,19.2,0.3911,,,0.010863889,91312706.25,,,
128, 2025-09-04 13:12:31,178.996,0,19.3,0.3911,,,0.010863889,91455768.75,,,
129, 2025-09-04 13:12:31,179.256,0,19.4,0.3911,,,0.010863889,91588612.5,,,
130, 2025-09-04 13:12:31,179.787,0,19.7,0.4052,,,0.011255556,91859920.31,,,
131, 2025-09-04 13:12:32,180.297,0,19.9,0.4052,,,0.011255556,92120498.44,,,
132, 2025-09-04 13:12:32,180.558,0,20,0.4052,,,0.011255556,92253853.13,,,
133, 2025-09-04 13:12:32,181.088,0,20.1,0.4052,,,0.011255556,92524650,,,
134, 2025-09-04 13:12:32,181.088,0,20.2,0.4052,,,0.011255556,92524650,,,
135, 2025-09-04 13:12:32,181.348,0,20.2,0.4052,,,0.011255556,92657493.75,,,
136, 2025-09-04 13:12:32,181.598,0,20.3,0.4052,,,0.011255556,92785228.13,,,
137, 2025-09-04 13:12:32,182.079,0,20.6,0.4192,,,0.011644444,93030989.06,,,
138, 2025-09-04 13:12:32,182.309,0,20.7,0.4192,,,0.011644444,93148504.69,,,
139, 2025-09-04 13:12:33,182.779,0,20.9,0.4644,,,0.0129,93388645.31,,,
140, 2025-09-04 13:12:33,183.47,0,21.1,0.4644,,,0.0129,93741703.13,,,
141, 2025-09-04 13:12:33,183.92,0,21.3,0.4784,,,0.013288889,93971625,,,
142, 2025-09-04 13:12:33,184.381,0,21.5,0.4784,,,0.013288889,94207167.18,,,
143, 2025-09-04 13:12:33,184.821,0,21.7,0.4784,,,0.013288889,94431979.69,,,
144, 2025-09-04 13:12:34,185.041,0,21.9,0.4784,,,0.013288889,94544385.93,,,
145, 2025-09-04 13:12:34,185.692,0,22.1,0.4924,,,0.013677778,94877006.25,,,
146, 2025-09-04 13:12:34,185.902,0,22.4,0.4924,,,0.013677778,94984303.12,,,
147, 2025-09-04 13:12:34,186.532,0,22.5,0.5361,,,0.014891667,95306193.75,,,
148, 2025-09-04 13:12:35,186.943,0,22.7,0.5501,,,0.015280556,95516189.06,,,
149, 2025-09-04 13:12:35,187.143,0,23,0.5501,,,0.015280556,95618376.56,,,
150, 2025-09-04 13:12:35,187.343,0,23,0.5501,,,0.015280556,95720564.07,,,
151, 2025-09-04 13:12:35,187.533,0,23.1,0.5501,,,0.015280556,95817642.19,,,
152, 2025-09-04 13:12:35,187.914,0,23.2,0.5501,,,0.015280556,96012309.38,,,
153, 2025-09-04 13:12:35,188.294,0,23.4,0.5501,,,0.015280556,96206465.63,,,
154, 2025-09-04 13:12:35,188.684,0,23.6,0.5501,,,0.015280556,96405731.25,,,
155, 2025-09-04 13:12:36,188.874,0,23.8,0.5641,,,0.015669444,96502809.38,,,
156, 2025-09-04 13:12:36,189.425,0,24,0.5641,,,0.015669444,96784335.94,,,
157, 2025-09-04 13:12:36,189.775,0,24.3,0.6062,,,0.016838889,96963164.06,,,
158, 2025-09-04 13:12:36,189.955,0,24.5,0.6202,,,0.017227778,97055132.81,,,
159, 2025-09-04 13:12:36,190.305,0,24.6,0.6202,,,0.017227778,97233960.94,,,
160, 2025-09-04 13:12:36,190.476,0,24.6,0.6202,,,0.017227778,97321331.25,,,
161, 2025-09-04 13:12:37,190.816,0,24.8,0.6202,,,0.017227778,97495050,,,
162, 2025-09-04 13:12:37,191.156,0,25.1,0.6202,,,0.017227778,97668768.75,,,
163, 2025-09-04 13:12:37,191.326,0,25.2,0.6202,,,0.017227778,97755628.12,,,
164, 2025-09-04 13:12:37,191.657,0,25.3,0.6202,,,0.017227778,97924748.44,,,
165, 2025-09-04 13:12:37,191.657,0,25.3,0.6327,,,0.017575,97924748.44,,,
166, 2025-09-04 13:12:37,191.827,0,25.4,0.6327,,,0.017575,98011607.81,,,
167, 2025-09-04 13:12:37,191.987,0,25.5,0.6327,,,0.017575,98093357.82,,,
168, 2025-09-04 13:12:38,192.307,0,25.7,0.6794,,,0.018872222,98256857.78,,,
169, 2025-09-04 13:12:38,192.607,0,26,0.6935,,,0.019263889,98410139.03,,,
170, 2025-09-04 13:12:38,192.918,0,26.2,0.6935,,,0.019263889,98569040.63,,,
171, 2025-09-04 13:12:38,193.228,0,26.4,0.6935,,,0.019263889,98727431.22,,,
172, 2025-09-04 13:12:38,193.378,0,26.5,0.6935,,,0.019263889,98804071.84,,,
173, 2025-09-04 13:12:38,193.528,0,26.6,0.6935,,,0.019263889,98880712.47,,,
174, 2025-09-04 13:12:38,193.838,0,26.7,0.6935,,,0.019263889,99039103.16,,,
175, 2025-09-04 13:12:39,193.838,0,26.8,0.6935,,,0.019263889,99039103.16,,,
176, 2025-09-04 13:12:39,193.988,0,26.8,0.7091,,,0.019697222,99115743.78,,,
177, 2025-09-04 13:12:39,194.289,0,27.1,0.7091,,,0.019697222,99269535.94,,,
178, 2025-09-04 13:12:39,194.559,0,27.2,0.7091,,,0.019697222,99407489.06,,,
179, 2025-09-04 13:12:39,194.559,0,27.3,0.7542,,,0.02095,99407489.06,,,
180, 2025-09-04 13:12:39,194.699,0,27.4,0.7542,,,0.02095,99479020.35,,,
181, 2025-09-04 13:12:39,194.979,0,27.6,0.7683,,,0.021341667,99622082.81,,,
182, 2025-09-04 13:12:40,195.4,0,27.8,0.7683,,,0.021341667,99837187.47,,,
183, 2025-09-04 13:12:40,195.53,0,27.9,0.7683,,,0.021341667,99903609.41,,,
184, 2025-09-04 13:12:40,195.66,0,28.2,0.7683,,,0.021341667,99970031.25,,,
185, 2025-09-04 13:12:40,195.92,0,28.4,0.7683,,,0.021341667,100102875,,,
186, 2025-09-04 13:12:40,196.18,0,28.5,0.7839,,,0.021775,100235718.7,,,
187, 2025-09-04 13:12:40,196.571,0,28.7,0.829,,,0.023027778,100435495.3,,,
188, 2025-09-04 13:12:41,196.821,0,28.9,0.829,,,0.023027778,100563229.7,,,
189, 2025-09-04 13:12:41,197.061,0,29.1,0.8446,,,0.023461111,100685854.7,,,
190, 2025-09-04 13:12:41,197.291,0,29.4,0.8446,,,0.023461111,100803370.3,,,
191, 2025-09-04 13:12:41,197.291,0,29.4,0.8446,,,0.023461111,100803370.3,,,
192, 2025-09-04 13:12:41,197.531,0,29.5,0.8446,,,0.023461111,100925995.3,,,
193, 2025-09-04 13:12:41,197.641,0,29.6,0.8446,,,0.023461111,100982198.4,,,
194, 2025-09-04 13:12:42,197.892,0,29.8,0.8446,,,0.023461111,101110443.8,,,
195, 2025-09-04 13:12:42,198.122,0,30,0.8446,,,0.023461111,101227959.4,,,
196, 2025-09-04 13:12:42,198.342,0,30.2,0.8587,,,0.023852778,101340365.6,,,
197, 2025-09-04 13:12:42,198.562,0,30.4,0.8587,,,0.023852778,101452771.8,,,
198, 2025-09-04 13:12:42,198.782,0,30.7,0.9007,,,0.025019444,101565178.2,,,
199, 2025-09-04 13:12:43,199.003,0,30.9,0.9007,,,0.025019444,101678095.3,,,
200, 2025-09-04 13:12:43,199.113,0,31,0.9148,,,0.025411111,101734298.4,,,
201, 2025-09-04 13:12:43,199.213,0,31.1,0.9148,,,0.025411111,101785392.2,,,
202, 2025-09-04 13:12:43,199.423,0,31.2,0.9148,,,0.025411111,101892689,,,
203, 2025-09-04 13:12:43,199.533,0,31.3,0.9148,,,0.025411111,101948892.2,,,
204, 2025-09-04 13:12:43,199.633,0,31.4,0.9148,,,0.025411111,101999985.9,,,
205, 2025-09-04 13:12:43,199.743,0,31.5,0.9148,,,0.025411111,102056189.1,,,
206, 2025-09-04 13:12:43,199.853,0,31.6,0.9148,,,0.025411111,102112392.2,,,
207, 2025-09-04 13:12:43,199.953,0,31.7,0.9148,,,0.025411111,102163485.9,,,
208, 2025-09-04 13:12:44,199.953,0,31.7,0.9335,,,0.025930556,102163485.9,,,
209, 2025-09-04 13:12:44,200.053,0,31.8,0.9335,,,0.025930556,102214579.7,,,
210, 2025-09-04 13:12:44,200.154,0,32,0.9335,,,0.025930556,102266184.4,,,
211, 2025-09-04 13:12:44,200.354,0,32.2,0.9787,,,0.027186111,102368371.9,,,
212, 2025-09-04 13:12:44,200.454,0,32.3,0.9787,,,0.027186111,102419465.6,,,
213, 2025-09-04 13:12:44,200.544,0,32.4,0.988,,,0.027444444,102465450,,,
214, 2025-09-04 13:12:44,200.824,0,32.6,0.988,,,0.027444444,102608512.5,,,
215, 2025-09-04 13:12:45,201.014,0,32.8,0.988,,,0.027444444,102705590.7,,,
216, 2025-09-04 13:12:45,201.194,0,33,0.988,,,0.027444444,102797559.4,,,
217, 2025-09-04 13:12:45,201.385,0,33.2,0.988,,,0.027444444,102895148.4,,,
218, 2025-09-04 13:12:45,201.575,0,33.4,1.0067,,,0.027963889,102992226.6,,,
219, 2025-09-04 13:12:45,201.665,0,33.7,1.0488,,,0.029133333,103038211,,,
220, 2025-09-04 13:12:46,201.845,0,33.9,1.0488,,,0.029133333,103130179.7,,,
221, 2025-09-04 13:12:46,201.935,0,33.9,1.0644,,,0.029566667,103176164.1,,,
222, 2025-09-04 13:12:46,202.175,0,34.1,1.0644,,,0.029566667,103298789.1,,,
223, 2025-09-04 13:12:46,202.345,0,34.3,1.0644,,,0.029566667,103385648.4,,,
224, 2025-09-04 13:12:46,202.525,0,34.5,1.0644,,,0.029566667,103477617.2,,,
225, 2025-09-04 13:12:47,202.696,0,34.7,1.0644,,,0.029566667,103564987.5,,,
226, 2025-09-04 13:12:47,202.846,0,35,1.0768,,,0.029911111,103641628.1,,,
227, 2025-09-04 13:12:47,203.006,0,35.2,1.1236,,,0.031211111,103723378.2,,,
228, 2025-09-04 13:12:47,203.166,0,35.4,1.1236,,,0.031211111,103805128.1,,,
229, 2025-09-04 13:12:47,203.236,0,35.5,1.1376,,,0.0316,103840893.7,,,
230, 2025-09-04 13:12:47,203.306,0,35.6,1.1376,,,0.0316,103876659.4,,,
231, 2025-09-04 13:12:47,203.376,0,35.7,1.1376,,,0.0316,103912425,,,
232, 2025-09-04 13:12:48,203.376,0,35.8,1.1376,,,0.0316,103912425,,,
233, 2025-09-04 13:12:48,203.536,0,35.9,1.1376,,,0.0316,103994175,,,
234, 2025-09-04 13:12:48,203.606,0,36,1.1376,,,0.0316,104029940.7,,,
235, 2025-09-04 13:12:48,203.686,0,36,1.1376,,,0.0316,104070815.6,,,
236, 2025-09-04 13:12:48,203.756,0,36.1,1.1376,,,0.0316,104106581.3,,,
237, 2025-09-04 13:12:48,203.817,0,36.2,1.1376,,,0.0316,104137748.4,,,
238, 2025-09-04 13:12:48,203.957,0,36.5,1.1563,,,0.032119444,104209279.7,,,
239, 2025-09-04 13:12:48,204.107,0,36.7,1.1563,,,0.032119444,104285920.3,,,
240, 2025-09-04 13:12:49,204.257,0,36.9,1.1563,,,0.032119444,104362561,,,
241, 2025-09-04 13:12:49,204.327,0,37,1.1563,,,0.032119444,104398326.6,,,
242, 2025-09-04 13:12:49,204.397,0,37.1,1.1984,,,0.033288889,104434092.2,,,
243, 2025-09-04 13:12:49,204.537,0,37.2,1.1984,,,0.033288889,104505623.4,,,
244, 2025-09-04 13:12:49,204.607,0,37.3,1.1984,,,0.033288889,104541389,,,
245, 2025-09-04 13:12:49,204.677,0,37.4,1.2171,,,0.033808333,104577154.7,,,
246, 2025-09-04 13:12:49,204.677,0,37.5,1.2171,,,0.033808333,104577154.7,,,
247, 2025-09-04 13:12:49,204.737,0,37.6,1.2171,,,0.033808333,104607811,,,
248, 2025-09-04 13:12:50,204.987,0,37.9,1.2171,,,0.033808333,104735545.3,,,
249, 2025-09-04 13:12:50,205.128,0,38.1,1.2171,,,0.033808333,104807587.5,,,
250, 2025-09-04 13:12:50,205.128,0,38.1,1.2311,,,0.034197222,104807587.5,,,
251, 2025-09-04 13:12:50,205.258,0,38.4,1.2311,,,0.034197222,104874009.3,,,
252, 2025-09-04 13:12:50,205.448,0,38.6,1.2779,,,0.035497222,104971087.5,,,
253, 2025-09-04 13:12:51,205.578,0,38.8,1.2779,,,0.035497222,105037509.4,,,
254, 2025-09-04 13:12:51,205.638,0,39.1,1.2919,,,0.035886111,105068165.6,,,
255, 2025-09-04 13:12:51,205.698,0,39.1,1.2919,,,0.035886111,105098821.9,,,
256, 2025-09-04 13:12:51,205.808,0,39.2,1.2919,,,0.035886111,105155025,,,
257, 2025-09-04 13:12:51,205.868,0,39.3,1.2919,,,0.035886111,105185681.3,,,
258, 2025-09-04 13:12:51,205.928,0,39.4,1.2919,,,0.035886111,105216337.5,,,
259, 2025-09-04 13:12:51,206.048,0,39.6,1.2919,,,0.035886111,105277650,,,
260, 2025-09-04 13:12:52,206.168,0,39.8,1.3106,,,0.036405556,105338962.5,,,
261, 2025-09-04 13:12:52,206.279,0,40.1,1.3106,,,0.036405556,105395676.6,,,
262, 2025-09-04 13:12:52,206.399,0,40.2,1.3542,,,0.037616667,105456989.1,,,
263, 2025-09-04 13:12:52,206.399,0,40.3,1.3542,,,0.037616667,105456989.1,,,
264, 2025-09-04 13:12:52,206.459,0,40.3,1.3682,,,0.038005556,105487645.3,,,
265, 2025-09-04 13:12:52,206.509,0,40.4,1.3682,,,0.038005556,105513192.2,,,
266, 2025-09-04 13:12:52,206.619,0,40.7,1.3682,,,0.038005556,105569395.3,,,
267, 2025-09-04 13:12:53,206.709,0,40.9,1.3682,,,0.038005556,105615379.7,,,
268, 2025-09-04 13:12:53,206.819,0,41,1.3682,,,0.038005556,105671582.8,,,
269, 2025-09-04 13:12:53,206.819,0,41.1,1.3682,,,0.038005556,105671582.8,,,
270, 2025-09-04 13:12:53,206.869,0,41.1,1.3682,,,0.038005556,105697129.7,,,
271, 2025-09-04 13:12:53,206.979,0,41.4,1.3854,,,0.038483333,105753332.8,,,
272, 2025-09-04 13:12:53,207.089,0,41.5,1.3854,,,0.038483333,105809536,,,
273, 2025-09-04 13:12:53,207.139,0,41.6,1.3854,,,0.038483333,105835082.8,,,
274, 2025-09-04 13:12:53,207.189,0,41.7,1.4337,,,0.039825,105860629.7,,,
275, 2025-09-04 13:12:54,207.239,0,41.9,1.4477,,,0.040213889,105886176.6,,,
276, 2025-09-04 13:12:54,207.339,0,42.1,1.4477,,,0.040213889,105937270.3,,,
277, 2025-09-04 13:12:54,207.429,0,42.3,1.4477,,,0.040213889,105983254.7,,,
278, 2025-09-04 13:12:54,207.52,0,42.5,1.4477,,,0.040213889,106029750,,,
279, 2025-09-04 13:12:54,207.62,0,42.7,1.4477,,,0.040213889,106080843.8,,,
280, 2025-09-04 13:12:55,207.74,0,42.9,1.4649,,,0.040691667,106142156.3,,,
281, 2025-09-04 13:12:55,207.82,0,43.1,1.4649,,,0.040691667,106183031.2,,,
282, 2025-09-04 13:12:55,207.91,0,43.3,1.5085,,,0.041902778,106229015.6,,,
283, 2025-09-04 13:12:55,207.96,0,43.6,1.5272,,,0.042422222,106254562.5,,,
284, 2025-09-04 13:12:55,208.02,0,43.7,1.5272,,,0.042422222,106285218.8,,,
285, 2025-09-04 13:12:56,208.17,0,43.8,1.5272,,,0.042422222,106361859.4,,,
286, 2025-09-04 13:12:56,208.25,0,44.1,1.5272,,,0.042422222,106402734.4,,,
287, 2025-09-04 13:12:56,208.33,0,44.3,1.5272,,,0.042422222,106443609.3,,,
288, 2025-09-04 13:12:56,208.37,0,44.4,1.5272,,,0.042422222,106464046.9,,,
289, 2025-09-04 13:12:56,208.41,0,44.5,1.5272,,,0.042422222,106484484.4,,,
290, 2025-09-04 13:12:56,208.41,0,44.6,1.5272,,,0.042422222,106484484.4,,,
291, 2025-09-04 13:12:56,208.49,0,44.6,1.5397,,,0.042769444,106525359.4,,,
292, 2025-09-04 13:12:57,208.58,0,44.8,1.5397,,,0.042769444,106571343.8,,,
293, 2025-09-04 13:12:57,208.66,0,45,1.588,,,0.044111111,106612218.7,,,
294, 2025-09-04 13:12:57,208.751,0,45.3,1.588,,,0.044111111,106658714.1,,,
295, 2025-09-04 13:12:57,208.751,0,45.4,1.6004,,,0.044455556,106658714.1,,,
296, 2025-09-04 13:12:57,208.841,0,45.4,1.6004,,,0.044455556,106704698.5,,,
297, 2025-09-04 13:12:57,208.921,0,45.6,1.6004,,,0.044455556,106745573.4,,,
298, 2025-09-04 13:12:58,209.031,0,45.9,1.6004,,,0.044455556,106801776.6,,,
299, 2025-09-04 13:12:58,209.031,0,46,1.6004,,,0.044455556,106801776.6,,,
300, 2025-09-04 13:12:58,209.091,0,46.2,1.616,,,0.044888889,106832432.8,,,
301, 2025-09-04 13:12:58,209.171,0,46.4,1.616,,,0.044888889,106873307.8,,,
302, 2025-09-04 13:12:58,209.211,0,46.5,1.616,,,0.044888889,106893745.3,,,
303, 2025-09-04 13:12:58,209.241,0,46.6,1.6628,,,0.046188889,106909073.4,,,
