id,Time,LOAD,ELONGATION,TIME,EXTENSION,,,Strain,stress(N/m2),,Max Stress ,108483782.8
449, 2025-09-04 13:23:51,212.173,0,68.8,2.9796,,,0.082766667,108407142.2,,,
450, 2025-09-04 13:23:51,212.163,0,68.8,2.9796,,,0.082766667,108402032.8,,,
451, 2025-09-04 13:23:52,212.123,0,69.1,2.9796,,,0.082766667,108381595.3,,,
452, 2025-09-04 13:23:52,212.113,0,69.2,2.9796,,,0.082766667,108376485.9,,,
453, 2025-09-04 13:23:52,212.113,0,69.3,2.9796,,,0.082766667,108376485.9,,,
454, 2025-09-04 13:23:52,212.103,0,69.3,3.0014,,,0.083372222,108371376.6,,,
455, 2025-09-04 13:23:52,212.063,0,69.6,3.0497,,,0.084713889,108350939.1,,,
456, 2025-09-04 13:23:52,212.053,0,69.7,3.0497,,,0.084713889,108345829.7,,,
457, 2025-09-04 13:23:52,212.043,0,69.8,3.0497,,,0.084713889,108340720.3,,,
458, 2025-09-04 13:23:52,212.033,0,69.9,3.0497,,,0.084713889,108335611,,,
459, 2025-09-04 13:23:53,212.013,0,70,3.0637,,,0.085102778,108325392.2,,,
460, 2025-09-04 13:23:53,212.013,0,70.1,3.0637,,,0.085102778,108325392.2,,,
461, 2025-09-04 13:23:53,211.993,0,70.1,3.0637,,,0.085102778,108315173.4,,,
462, 2025-09-04 13:23:53,211.943,0,70.4,3.0637,,,0.085102778,108289626.6,,,
463, 2025-09-04 13:23:53,211.923,0,70.5,3.0637,,,0.085102778,108279407.8,,,
464, 2025-09-04 13:23:53,211.893,0,70.7,3.0637,,,0.085102778,108264079.7,,,
465, 2025-09-04 13:23:53,211.883,0,70.8,3.0809,,,0.085580556,108258970.3,,,
466, 2025-09-04 13:23:54,211.803,0,71.2,3.1339,,,0.087052778,108218095.3,,,
467, 2025-09-04 13:23:54,211.753,0,71.4,3.1339,,,0.087052778,108192548.4,,,
468, 2025-09-04 13:23:54,211.703,0,71.6,3.1463,,,0.087397222,108167001.6,,,
469, 2025-09-04 13:23:54,211.663,0,71.8,3.1463,,,0.087397222,108146564,,,
470, 2025-09-04 13:23:55,211.633,0,72.1,3.1463,,,0.087397222,108131235.9,,,
471, 2025-09-04 13:23:55,211.583,0,72.3,3.1463,,,0.087397222,108105689.1,,,
472, 2025-09-04 13:23:55,211.583,0,72.4,3.165,,,0.087916667,108105689.1,,,
473, 2025-09-04 13:23:55,211.533,0,72.4,3.165,,,0.087916667,108080142.2,,,
474, 2025-09-04 13:23:55,211.503,0,72.5,3.165,,,0.087916667,108064814.1,,,
475, 2025-09-04 13:23:55,211.433,0,72.7,3.2087,,,0.089130556,108029048.5,,,
476, 2025-09-04 13:23:56,211.363,0,73,3.2087,,,0.089130556,107993282.8,,,
477, 2025-09-04 13:23:56,211.263,0,73.2,3.2274,,,0.08965,107942189.1,,,
478, 2025-09-04 13:23:56,211.263,0,73.3,3.2274,,,0.08965,107942189.1,,,
479, 2025-09-04 13:23:56,211.223,0,73.4,3.2274,,,0.08965,107921751.6,,,
480, 2025-09-04 13:23:56,211.183,0,73.4,3.2274,,,0.08965,107901314,,,
481, 2025-09-04 13:23:56,211.143,0,73.5,3.2274,,,0.08965,107880876.6,,,
482, 2025-09-04 13:23:56,211.062,0,73.7,3.2274,,,0.08965,107839490.6,,,
483, 2025-09-04 13:23:57,210.992,0,74,3.2274,,,0.08965,107803725,,,
484, 2025-09-04 13:23:57,210.912,0,74.1,3.2274,,,0.08965,107762850,,,
485, 2025-09-04 13:23:57,210.912,0,74.1,3.2461,,,0.090169444,107762850,,,
486, 2025-09-04 13:23:57,210.872,0,74.2,3.2461,,,0.090169444,107742412.5,,,
487, 2025-09-04 13:23:57,210.822,0,74.3,3.2461,,,0.090169444,107716865.6,,,
488, 2025-09-04 13:23:57,210.732,0,74.5,3.2913,,,0.091425,107670881.3,,,
489, 2025-09-04 13:23:57,210.642,0,74.8,3.3068,,,0.091855556,107624896.9,,,
490, 2025-09-04 13:23:58,210.502,0,75,3.3068,,,0.091855556,107553365.6,,,
491, 2025-09-04 13:23:58,210.452,0,75.1,3.3068,,,0.091855556,107527818.8,,,
492, 2025-09-04 13:23:58,210.402,0,75.2,3.3068,,,0.091855556,107502271.9,,,
493, 2025-09-04 13:23:58,210.342,0,75.3,3.3068,,,0.091855556,107471615.6,,,
494, 2025-09-04 13:23:58,210.282,0,75.4,3.3068,,,0.091855556,107440959.4,,,
495, 2025-09-04 13:23:58,210.282,0,75.5,3.3068,,,0.091855556,107440959.4,,,
496, 2025-09-04 13:23:58,210.222,0,75.6,3.3068,,,0.091855556,107410303.1,,,
497, 2025-09-04 13:23:58,210.062,0,75.8,3.3287,,,0.092463889,107328553.2,,,
498, 2025-09-04 13:23:59,209.952,0,76,3.3287,,,0.092463889,107272350,,,
499, 2025-09-04 13:23:59,209.891,0,76.1,3.3754,,,0.093761111,107241182.8,,,
500, 2025-09-04 13:23:59,209.831,0,76.2,3.3754,,,0.093761111,107210526.6,,,
501, 2025-09-04 13:23:59,209.831,0,76.3,3.3988,,,0.094411111,107210526.6,,,
502, 2025-09-04 13:23:59,209.761,0,76.3,3.3988,,,0.094411111,107174760.9,,,
503, 2025-09-04 13:23:59,209.691,0,76.4,3.3988,,,0.094411111,107138995.3,,,
504, 2025-09-04 13:23:59,209.621,0,76.6,3.3988,,,0.094411111,107103229.7,,,
505, 2025-09-04 13:23:59,209.421,0,76.8,3.3988,,,0.094411111,107001042.2,,,
506, 2025-09-04 13:24:00,209.271,0,77,3.3988,,,0.094411111,106924401.6,,,
507, 2025-09-04 13:24:00,209.111,0,77.2,3.4097,,,0.094713889,106842651.6,,,
508, 2025-09-04 13:24:00,208.951,0,77.4,3.4097,,,0.094713889,106760901.5,,,
509, 2025-09-04 13:24:00,208.801,0,77.6,3.4564,,,0.096011111,106684260.9,,,
510, 2025-09-04 13:24:00,208.721,0,77.8,3.4751,,,0.096530556,106643386,,,
511, 2025-09-04 13:24:01,208.57,0,78.1,3.4751,,,0.096530556,106566234.3,,,
512, 2025-09-04 13:24:01,208.21,0,78.3,3.4751,,,0.096530556,106382296.8,,,
513, 2025-09-04 13:24:01,208.02,0,78.5,3.4751,,,0.096530556,106285218.8,,,
514, 2025-09-04 13:24:01,207.93,0,78.8,3.4751,,,0.096530556,106239234.4,,,
515, 2025-09-04 13:24:01,207.64,0,79,3.4876,,,0.096877778,106091062.5,,,
516, 2025-09-04 13:24:02,207.55,0,79,3.539,,,0.098305556,106045078.1,,,
517, 2025-09-04 13:24:02,207.349,0,79.2,3.539,,,0.098305556,105942379.7,,,
518, 2025-09-04 13:24:02,207.139,0,79.4,3.5577,,,0.098825,105835082.8,,,
519, 2025-09-04 13:24:02,206.809,0,79.7,3.5577,,,0.098825,105666473.4,,,
520, 2025-09-04 13:24:02,206.809,0,79.7,3.5577,,,0.098825,105666473.4,,,
521, 2025-09-04 13:24:02,206.699,0,79.8,3.5577,,,0.098825,105610270.3,,,
522, 2025-09-04 13:24:03,206.479,0,80,3.5577,,,0.098825,105497864,,,
523, 2025-09-04 13:24:03,206.259,0,80.3,3.5577,,,0.098825,105385457.8,,,
524, 2025-09-04 13:24:03,205.898,0,80.5,3.5577,,,0.098825,105201009.4,,,
525, 2025-09-04 13:24:03,205.898,0,80.5,3.5733,,,0.099258333,105201009.4,,,
526, 2025-09-04 13:24:03,205.768,0,80.6,3.5733,,,0.099258333,105134587.5,,,
527, 2025-09-04 13:24:03,205.638,0,80.7,3.5733,,,0.099258333,105068165.6,,,
528, 2025-09-04 13:24:04,205.388,0,80.9,3.6232,,,0.100644444,104940431.3,,,
529, 2025-09-04 13:24:04,205.138,0,81.1,3.6434,,,0.101205556,104812696.8,,,
530, 2025-09-04 13:24:04,204.887,0,81.3,3.6434,,,0.101205556,104684451.6,,,
531, 2025-09-04 13:24:04,204.617,0,81.6,3.6434,,,0.101205556,104546498.5,,,
532, 2025-09-04 13:24:04,204.197,0,81.8,3.6434,,,0.101205556,104331904.7,,,
533, 2025-09-04 13:24:04,204.057,0,81.9,3.6434,,,0.101205556,104260373.4,,,
534, 2025-09-04 13:24:05,203.917,0,82,3.6434,,,0.101205556,104188842.2,,,
535, 2025-09-04 13:24:05,203.776,0,82.1,3.6434,,,0.101205556,104116800,,,
536, 2025-09-04 13:24:05,203.636,0,82.2,3.6528,,,0.101466667,104045268.8,,,
537, 2025-09-04 13:24:05,203.636,0,82.3,3.6528,,,0.101466667,104045268.8,,,
538, 2025-09-04 13:24:05,203.486,0,82.3,3.7027,,,0.102852778,103968628.2,,,
539, 2025-09-04 13:24:05,203.326,0,82.4,3.7027,,,0.102852778,103886878.1,,,
540, 2025-09-04 13:24:05,203.176,0,82.6,3.7027,,,0.102852778,103810237.5,,,
541, 2025-09-04 13:24:05,202.696,0,82.8,3.7214,,,0.103372222,103564987.5,,,
542, 2025-09-04 13:24:05,202.525,0,82.9,3.7214,,,0.103372222,103477617.2,,,
543, 2025-09-04 13:24:06,202.365,0,83,3.7214,,,0.103372222,103395867.2,,,
544, 2025-09-04 13:24:06,202.365,0,83.1,3.7214,,,0.103372222,103395867.2,,,
545, 2025-09-04 13:24:06,202.205,0,83.1,3.7214,,,0.103372222,103314117.2,,,
546, 2025-09-04 13:24:06,202.045,0,83.2,3.7214,,,0.103372222,103232367.2,,,
547, 2025-09-04 13:24:06,201.535,0,83.5,3.7214,,,0.103372222,102971789,,,
548, 2025-09-04 13:24:06,201.174,0,83.7,3.7369,,,0.103802778,102787340.6,,,
549, 2025-09-04 13:24:06,200.814,0,83.9,3.7369,,,0.103802778,102603403.1,,,
550, 2025-09-04 13:24:07,200.454,0,84.1,3.7868,,,0.105188889,102419465.6,,,
551, 2025-09-04 13:24:07,200.274,0,84.3,3.8055,,,0.105708333,102327496.9,,,
552, 2025-09-04 13:24:07,199.513,0,84.6,3.8055,,,0.105708333,101938673.4,,,
553, 2025-09-04 13:24:07,199.123,0,84.8,3.8055,,,0.105708333,101739407.8,,,
554, 2025-09-04 13:24:08,198.722,0,85,3.8055,,,0.105708333,101534521.9,,,
555, 2025-09-04 13:24:08,198.312,0,85.3,3.8195,,,0.106097222,101325037.5,,,
556, 2025-09-04 13:24:08,197.902,0,85.4,3.8663,,,0.107397222,101115553.1,,,
557, 2025-09-04 13:24:08,197.692,0,85.5,3.8663,,,0.107397222,101008256.2,,,
558, 2025-09-04 13:24:08,197.251,0,85.7,3.8803,,,0.107786111,100782932.8,,,
559, 2025-09-04 13:24:08,196.811,0,85.9,3.8803,,,0.107786111,100558120.3,,,
560, 2025-09-04 13:24:09,196.13,0,86.2,3.8803,,,0.107786111,100210171.9,,,
561, 2025-09-04 13:24:09,195.9,0,86.4,3.8803,,,0.107786111,100092656.3,,,
562, 2025-09-04 13:24:09,195.67,0,86.4,3.8803,,,0.107786111,99975140.59,,,
563, 2025-09-04 13:24:09,195.43,0,86.5,3.8803,,,0.107786111,99852515.59,,,
564, 2025-09-04 13:24:09,195.199,0,86.6,3.8803,,,0.107786111,99734489.03,,,
565, 2025-09-04 13:24:09,194.719,0,86.8,3.8803,,,0.107786111,99489239.03,,,
566, 2025-09-04 13:24:10,194.229,0,87,3.8959,,,0.108219444,99238879.69,,,
567, 2025-09-04 13:24:10,193.708,0,87.2,3.9427,,,0.109519444,98972681.22,,,
568, 2025-09-04 13:24:10,193.188,0,87.4,3.9427,,,0.109519444,98706993.75,,,
569, 2025-09-04 13:24:10,192.407,0,87.7,3.9598,,,0.109994444,98307951.6,,,
570, 2025-09-04 13:24:10,192.407,0,87.8,3.9598,,,0.109994444,98307951.6,,,
571, 2025-09-04 13:24:10,192.137,0,87.8,3.9598,,,0.109994444,98169998.47,,,
572, 2025-09-04 13:24:11,191.577,0,88.1,3.9598,,,0.109994444,97883873.44,,,
573, 2025-09-04 13:24:11,190.736,0,88.3,3.9598,,,0.109994444,97454175,,,
574, 2025-09-04 13:24:11,190.736,0,88.3,3.9598,,,0.109994444,97454175,,,
575, 2025-09-04 13:24:11,189.875,0,88.6,3.9754,,,0.110427778,97014257.82,,,
576, 2025-09-04 13:24:11,189.585,0,88.7,3.9754,,,0.110427778,96866085.94,,,
577, 2025-09-04 13:24:11,189.585,0,88.8,4.0299,,,0.111941667,96866085.94,,,
578, 2025-09-04 13:24:11,189.295,0,88.8,4.0299,,,0.111941667,96717914.06,,,
579, 2025-09-04 13:24:12,188.384,0,89.1,4.0299,,,0.111941667,96252450,,,
580, 2025-09-04 13:24:12,188.064,0,89.2,4.0455,,,0.112375,96088950,,,
581, 2025-09-04 13:24:12,187.753,0,89.3,4.0455,,,0.112375,95930048.43,,,
582, 2025-09-04 13:24:12,187.753,0,89.4,4.0455,,,0.112375,95930048.43,,,
583, 2025-09-04 13:24:12,187.423,0,89.5,4.0455,,,0.112375,95761439.06,,,
584, 2025-09-04 13:24:12,186.452,0,89.7,4.0455,,,0.112375,95265318.75,,,
585, 2025-09-04 13:24:12,186.122,0,89.8,4.0455,,,0.112375,95096709.38,,,
586, 2025-09-04 13:24:12,185.792,0,89.9,4.0455,,,0.112375,94928100,,,
587, 2025-09-04 13:24:13,185.462,0,90,4.0455,,,0.112375,94759490.63,,,
588, 2025-09-04 13:24:13,184.791,0,90.2,4.0595,,,0.112763889,94416651.56,,,
589, 2025-09-04 13:24:13,184.1,0,90.4,4.1063,,,0.114063889,94063593.75,,,
590, 2025-09-04 13:24:13,183.75,0,90.7,4.1234,,,0.114538889,93884765.63,,,
591, 2025-09-04 13:24:13,182.669,0,90.9,4.1234,,,0.114538889,93332442.19,,,
592, 2025-09-04 13:24:14,181.929,0,91,4.1234,,,0.114538889,92954348.44,,,
593, 2025-09-04 13:24:14,181.548,0,91.1,4.1234,,,0.114538889,92759681.25,,,
594, 2025-09-04 13:24:14,180.788,0,91.3,4.1234,,,0.114538889,92371368.75,,,
595, 2025-09-04 13:24:14,180.407,0,91.4,4.1234,,,0.114538889,92176701.57,,,
596, 2025-09-04 13:24:14,179.627,0,91.6,4.1374,,,0.114927778,91778170.32,,,
597, 2025-09-04 13:24:14,178.826,0,91.8,4.1374,,,0.114927778,91368909.38,,,
598, 2025-09-04 13:24:15,177.615,0,92.1,4.2045,,,0.116791667,90750164.06,,,
599, 2025-09-04 13:24:15,177.615,0,92.2,4.2045,,,0.116791667,90750164.06,,,
600, 2025-09-04 13:24:15,177.195,0,92.2,4.2232,,,0.117311111,90535570.31,,,
601, 2025-09-04 13:24:15,176.344,0,92.4,4.2232,,,0.117311111,90100762.5,,,
602, 2025-09-04 13:24:15,175.473,0,92.7,4.2232,,,0.117311111,89655735.94,,,
603, 2025-09-04 13:24:15,174.152,0,92.9,4.2232,,,0.117311111,88980787.5,,,
604, 2025-09-04 13:24:16,173.702,0,93,4.2232,,,0.117311111,88750865.63,,,
605, 2025-09-04 13:24:16,173.702,0,93.1,4.2232,,,0.117311111,88750865.63,,,
606, 2025-09-04 13:24:16,173.242,0,93.1,4.2232,,,0.117311111,88515834.37,,,
607, 2025-09-04 13:24:16,172.781,0,93.2,4.2232,,,0.117311111,88280292.19,,,
608, 2025-09-04 13:24:16,171.84,0,93.4,4.2419,,,0.117830556,87799500,,,
609, 2025-09-04 13:24:16,170.409,0,93.7,4.2964,,,0.119344444,87068348.44,,,
610, 2025-09-04 13:24:16,169.919,0,93.8,4.2964,,,0.119344444,86817989.07,,,
611, 2025-09-04 13:24:16,169.408,0,93.9,4.2964,,,0.119344444,86556900,,,
612, 2025-09-04 13:24:17,169.408,0,93.9,4.312,,,0.119777778,86556900,,,
613, 2025-09-04 13:24:17,167.867,0,94.2,4.312,,,0.119777778,85769545.32,,,
614, 2025-09-04 13:24:17,166.826,0,94.4,4.312,,,0.119777778,85237659.38,,,
615, 2025-09-04 13:24:17,165.765,0,94.6,4.312,,,0.119777778,84695554.69,,,
616, 2025-09-04 13:24:17,164.685,0,94.8,4.312,,,0.119777778,84143742.19,,,
617, 2025-09-04 13:24:18,164.134,0,95.1,4.326,,,0.120166667,83862215.62,,,
618, 2025-09-04 13:24:18,163.023,0,95.1,4.326,,,0.120166667,83294564.06,,,
619, 2025-09-04 13:24:18,161.882,0,95.3,4.3806,,,0.121683333,82711584.38,,,
620, 2025-09-04 13:24:18,160.701,0,95.6,4.3806,,,0.121683333,82108167.19,,,
621, 2025-09-04 13:24:18,159.5,0,95.8,4.4008,,,0.122244444,81494531.25,,,
622, 2025-09-04 13:24:18,158.89,0,95.8,4.4008,,,0.122244444,81182859.37,,,
623, 2025-09-04 13:24:19,157.639,0,96,4.4008,,,0.122244444,80543676.56,,,
624, 2025-09-04 13:24:19,156.338,0,96.2,4.4008,,,0.122244444,79878946.88,,,
625, 2025-09-04 13:24:19,155.017,0,96.4,4.418,,,0.122722222,79203998.43,,,
626, 2025-09-04 13:24:19,153.656,0,96.6,4.418,,,0.122722222,78508612.5,,,
627, 2025-09-04 13:24:19,151.484,0,96.9,4.4647,,,0.124019444,77398856.25,,,
628, 2025-09-04 13:24:20,149.922,0,97.1,4.4647,,,0.124019444,76600771.88,,,
629, 2025-09-04 13:24:20,149.022,0,97.2,4.4834,,,0.124538889,76140928.13,,,
630, 2025-09-04 13:24:20,147.761,0,97.3,4.4834,,,0.124538889,75496635.94,,,
631, 2025-09-04 13:24:20,145.749,0,97.4,4.4834,,,0.124538889,74468629.69,,,
632, 2025-09-04 13:24:20,142.777,0,97.5,4.4834,,,0.124538889,72950123.43,,,
633, 2025-09-04 13:24:20,142.777,0,97.6,4.4834,,,0.124538889,72950123.43,,,
634, 2025-09-04 13:24:20,138.763,0,97.7,4.4834,,,0.124538889,70899220.31,,,
635, 2025-09-04 13:24:20,133.569,0,97.7,4.4834,,,0.124538889,68245410.94,,,
636, 2025-09-04 13:24:20,127.084,0,97.8,4.4834,,,0.124538889,64931981.25,,,
637, 2025-09-04 13:24:21,100.072,0,98.1,4.4974,,,0.124927778,51130537.5,,,
638, 2025-09-04 13:24:21,79.655,0,98.3,4.4974,,,0.124927778,40698726.57,,,
639, 2025-09-04 13:24:21,62.871,0,98.5,4.5644,,,0.126788889,32123151.56,,,
640, 2025-09-04 13:24:21,43.666,0,98.8,4.5972,,,0.1277,22310596.87,,,
641, 2025-09-04 13:24:22,31.165,0,99,4.5972,,,0.1277,15923367.18,,,
642, 2025-09-04 13:24:22,19.856,0,99.2,4.5972,,,0.1277,10145175,,,
